,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
600,1991,16,ligier,0.0,0.0,14.0
601,1991,16,lambo,0.0,0.0,15.0
602,1991,16,ags,0.0,0.0,16.0
603,1991,16,fondmetal,0.0,0.0,17.0
604,1991,16,footwork,0.0,0.0,18.0
605,1991,16,coloni,0.0,0.0,19.0
606,1992,1,williams,0.0,0.0,0.0
607,1992,1,mclaren,0.0,0.0,0.0
608,1992,1,benetton,0.0,0.0,0.0
609,1992,1,team_lotus,0.0,0.0,0.0
610,1992,1,ligier,0.0,0.0,0.0
611,1992,1,footwork,0.0,0.0,0.0
612,1992,1,jordan,0.0,0.0,0.0
613,1992,1,larrousse,0.0,0.0,0.0
614,1992,1,brabham,0.0,0.0,0.0
615,1992,2,williams,16.0,1.0,1.0
616,1992,2,mclaren,6.0,0.0,2.0
617,1992,2,benetton,3.0,0.0,3.0
618,1992,2,tyrrell,0.0,0.0,0.0
619,1992,2,team_lotus,1.0,0.0,4.0
620,1992,2,ligier,0.0,0.0,5.0
621,1992,2,footwork,0.0,0.0,6.0
622,1992,2,dallara,0.0,0.0,0.0
623,1992,2,larrousse,0.0,0.0,8.0
624,1992,2,jordan,0.0,0.0,7.0
625,1992,2,brabham,0.0,0.0,9.0
626,1992,3,williams,32.0,2.0,1.0
627,1992,3,benetton,7.0,0.0,3.0
628,1992,3,mclaren,9.0,0.0,2.0
629,1992,3,ferrari,0.0,0.0,0.0
630,1992,3,tyrrell,2.0,0.0,4.0
631,1992,3,team_lotus,2.0,0.0,5.0
632,1992,3,footwork,0.0,0.0,7.0
633,1992,3,ligier,0.0,0.0,6.0
634,1992,3,minardi,0.0,0.0,0.0
635,1992,3,dallara,0.0,0.0,8.0
636,1992,3,larrousse,0.0,0.0,9.0
637,1992,3,jordan,0.0,0.0,10.0
638,1992,3,brabham,0.0,0.0,11.0
639,1992,4,williams,48.0,3.0,1.0
640,1992,4,benetton,11.0,0.0,2.0
641,1992,4,mclaren,9.0,0.0,3.0
642,1992,4,ferrari,5.0,0.0,4.0
643,1992,4,footwork,1.0,0.0,7.0
644,1992,4,tyrrell,2.0,0.0,5.0
645,1992,4,team_lotus,2.0,0.0,6.0
646,1992,4,dallara,0.0,0.0,10.0
647,1992,4,ligier,0.0,0.0,8.0
648,1992,4,minardi,0.0,0.0,9.0
649,1992,4,march,0.0,0.0,0.0
650,1992,4,larrousse,0.0,0.0,11.0
651,1992,4,jordan,0.0,0.0,12.0
652,1992,4,brabham,0.0,0.0,13.0
653,1992,5,williams,58.0,4.0,1.0
654,1992,5,benetton,17.0,0.0,2.0
655,1992,5,mclaren,12.0,0.0,3.0
656,1992,5,ferrari,9.0,0.0,4.0
657,1992,5,footwork,3.0,0.0,5.0
658,1992,5,tyrrell,2.0,0.0,6.0
659,1992,5,team_lotus,2.0,0.0,7.0
660,1992,5,dallara,1.0,0.0,8.0
661,1992,5,ligier,0.0,0.0,9.0
662,1992,5,jordan,0.0,0.0,13.0
663,1992,5,minardi,0.0,0.0,10.0
664,1992,5,march,0.0,0.0,11.0
665,1992,5,larrousse,0.0,0.0,12.0
666,1992,5,brabham,0.0,0.0,14.0
667,1992,6,williams,74.0,5.0,1.0
668,1992,6,mclaren,16.0,0.0,3.0
669,1992,6,benetton,20.0,0.0,2.0
670,1992,6,ferrari,9.0,0.0,4.0
671,1992,6,footwork,5.0,0.0,5.0
672,1992,6,tyrrell,2.0,0.0,6.0
673,1992,6,team_lotus,2.0,0.0,7.0
674,1992,6,dallara,2.0,0.0,8.0
675,1992,6,larrousse,0.0,0.0,13.0
676,1992,6,minardi,0.0,0.0,11.0
677,1992,6,ligier,0.0,0.0,9.0
678,1992,6,jordan,0.0,0.0,10.0
679,1992,6,march,0.0,0.0,12.0
680,1992,6,brabham,0.0,0.0,14.0
681,1992,7,williams,84.0,5.0,1.0
682,1992,7,mclaren,26.0,1.0,2.0
683,1992,7,benetton,25.0,0.0,3.0
684,1992,7,ferrari,9.0,0.0,4.0
685,1992,7,footwork,5.0,0.0,5.0
686,1992,7,tyrrell,2.0,0.0,6.0
687,1992,7,march,0.0,0.0,13.0
688,1992,7,team_lotus,2.0,0.0,7.0
689,1992,7,dallara,2.0,0.0,8.0
690,1992,7,ligier,0.0,0.0,11.0
691,1992,7,larrousse,1.0,0.0,9.0
692,1992,7,minardi,0.0,0.0,10.0
693,1992,7,jordan,0.0,0.0,12.0
694,1992,7,brabham,0.0,0.0,14.0
695,1992,8,williams,84.0,5.0,1.0
696,1992,8,mclaren,36.0,2.0,2.0
697,1992,8,benetton,31.0,0.0,3.0
698,1992,8,ferrari,13.0,0.0,4.0
699,1992,8,team_lotus,2.0,0.0,8.0
700,1992,8,footwork,5.0,0.0,5.0
701,1992,8,tyrrell,4.0,0.0,6.0
702,1992,8,march,3.0,0.0,7.0
703,1992,8,ligier,1.0,0.0,10.0
704,1992,8,dallara,2.0,0.0,9.0
705,1992,8,larrousse,1.0,0.0,11.0
706,1992,8,minardi,0.0,0.0,12.0
707,1992,8,jordan,0.0,0.0,13.0
708,1992,8,brabham,0.0,0.0,14.0
709,1992,9,williams,100.0,6.0,1.0
710,1992,9,benetton,35.0,0.0,3.0
711,1992,9,mclaren,36.0,2.0,2.0
712,1992,9,ferrari,13.0,0.0,4.0
713,1992,9,team_lotus,6.0,0.0,5.0
714,1992,9,footwork,5.0,0.0,6.0
715,1992,9,tyrrell,4.0,0.0,7.0
716,1992,9,march,3.0,0.0,8.0
717,1992,9,ligier,3.0,0.0,9.0
718,1992,9,dallara,2.0,0.0,10.0
719,1992,9,larrousse,1.0,0.0,11.0
720,1992,9,minardi,0.0,0.0,12.0
721,1992,9,jordan,0.0,0.0,13.0
722,1992,9,brabham,0.0,0.0,14.0
723,1992,9,fondmetal,0.0,0.0,0.0
724,1992,10,williams,116.0,7.0,1.0
725,1992,10,benetton,42.0,0.0,2.0
726,1992,10,mclaren,38.0,2.0,3.0
727,1992,10,ferrari,13.0,0.0,4.0
728,1992,10,team_lotus,7.0,0.0,5.0
729,1992,10,footwork,5.0,0.0,6.0
730,1992,10,tyrrell,4.0,0.0,7.0
731,1992,10,ligier,3.0,0.0,9.0
732,1992,10,march,3.0,0.0,8.0
733,1992,10,dallara,2.0,0.0,10.0
734,1992,10,larrousse,1.0,0.0,11.0
735,1992,10,minardi,0.0,0.0,12.0
736,1992,10,jordan,0.0,0.0,13.0
737,1992,10,brabham,0.0,0.0,14.0
738,1992,10,fondmetal,0.0,0.0,15.0
739,1992,11,williams,126.0,8.0,1.0
740,1992,11,mclaren,44.0,2.0,3.0
741,1992,11,benetton,49.0,0.0,2.0
742,1992,11,ferrari,15.0,0.0,4.0
743,1992,11,team_lotus,7.0,0.0,5.0
744,1992,11,footwork,5.0,0.0,6.0
745,1992,11,tyrrell,4.0,0.0,7.0
746,1992,11,ligier,4.0,0.0,8.0
747,1992,11,march,3.0,0.0,9.0
748,1992,11,dallara,2.0,0.0,10.0
749,1992,11,larrousse,1.0,0.0,11.0
750,1992,11,minardi,0.0,0.0,12.0
751,1992,11,jordan,0.0,0.0,13.0
752,1992,11,brabham,0.0,0.0,14.0
753,1992,11,fondmetal,0.0,0.0,15.0
754,1992,12,williams,132.0,8.0,1.0
755,1992,12,benetton,51.0,0.0,3.0
756,1992,12,mclaren,58.0,3.0,2.0
757,1992,12,ferrari,16.0,0.0,4.0
758,1992,12,team_lotus,10.0,0.0,5.0
759,1992,12,footwork,5.0,0.0,6.0
760,1992,12,tyrrell,4.0,0.0,7.0
761,1992,12,ligier,4.0,0.0,8.0
762,1992,12,march,3.0,0.0,9.0
763,1992,12,dallara,2.0,0.0,10.0
764,1992,12,larrousse,1.0,0.0,11.0
765,1992,12,minardi,0.0,0.0,12.0
766,1992,12,jordan,0.0,0.0,13.0
767,1992,12,fondmetal,0.0,0.0,15.0
768,1992,12,brabham,0.0,0.0,14.0
769,1992,13,williams,142.0,8.0,1.0
770,1992,13,benetton,64.0,1.0,2.0
771,1992,13,mclaren,60.0,3.0,3.0
772,1992,13,ferrari,16.0,0.0,4.0
773,1992,13,team_lotus,11.0,0.0,5.0
774,1992,13,footwork,5.0,0.0,6.0
775,1992,13,tyrrell,4.0,0.0,7.0
776,1992,13,ligier,4.0,0.0,8.0
777,1992,13,march,3.0,0.0,9.0
778,1992,13,dallara,2.0,0.0,10.0
779,1992,13,larrousse,1.0,0.0,11.0
780,1992,13,minardi,0.0,0.0,12.0
781,1992,13,jordan,0.0,0.0,13.0
782,1992,13,fondmetal,0.0,0.0,14.0
783,1992,13,brabham,0.0,0.0,15.0
784,1992,14,williams,144.0,8.0,1.0
785,1992,14,mclaren,73.0,4.0,3.0
786,1992,14,benetton,74.0,1.0,2.0
787,1992,14,ferrari,16.0,0.0,4.0
788,1992,14,team_lotus,11.0,0.0,5.0
789,1992,14,footwork,5.0,0.0,6.0
790,1992,14,tyrrell,5.0,0.0,7.0
791,1992,14,ligier,4.0,0.0,8.0
792,1992,14,march,3.0,0.0,9.0
793,1992,14,dallara,2.0,0.0,10.0
794,1992,14,larrousse,1.0,0.0,11.0
795,1992,14,minardi,0.0,0.0,12.0
796,1992,14,jordan,0.0,0.0,13.0
797,1992,14,fondmetal,0.0,0.0,14.0
798,1992,14,brabham,0.0,0.0,15.0
799,1992,15,williams,154.0,9.0,1.0
800,1992,15,mclaren,83.0,4.0,2.0
801,1992,15,benetton,77.0,1.0,3.0
802,1992,15,ferrari,16.0,0.0,4.0
803,1992,15,team_lotus,13.0,0.0,5.0
804,1992,15,tyrrell,5.0,0.0,7.0
805,1992,15,footwork,6.0,0.0,6.0
806,1992,15,ligier,4.0,0.0,8.0
807,1992,15,march,3.0,0.0,9.0
808,1992,15,dallara,2.0,0.0,10.0
809,1992,15,minardi,0.0,0.0,12.0
810,1992,15,larrousse,1.0,0.0,11.0
811,1992,15,jordan,0.0,0.0,13.0
812,1992,15,fondmetal,0.0,0.0,14.0
813,1992,15,brabham,0.0,0.0,15.0
814,1992,16,williams,164.0,10.0,1.0
815,1992,16,mclaren,89.0,4.0,2.0
816,1992,16,benetton,81.0,1.0,3.0
817,1992,16,ferrari,18.0,0.0,4.0
818,1992,16,team_lotus,13.0,0.0,5.0
819,1992,16,tyrrell,8.0,0.0,6.0
820,1992,16,footwork,6.0,0.0,7.0
821,1992,16,ligier,4.0,0.0,8.0
822,1992,16,march,3.0,0.0,9.0
823,1992,16,dallara,2.0,0.0,10.0
824,1992,16,jordan,0.0,0.0,13.0
825,1992,16,minardi,1.0,0.0,11.0
826,1992,16,larrousse,1.0,0.0,12.0
827,1992,16,fondmetal,0.0,0.0,14.0
828,1992,16,brabham,0.0,0.0,15.0
829,1993,1,williams,0.0,0.0,0.0
830,1993,1,mclaren,0.0,0.0,0.0
831,1993,1,ligier,0.0,0.0,0.0
832,1993,1,minardi,0.0,0.0,0.0
833,1993,1,sauber,0.0,0.0,0.0
834,1993,1,ferrari,0.0,0.0,0.0
835,1993,1,footwork,0.0,0.0,0.0
836,1993,2,mclaren,6.0,0.0,2.0
837,1993,2,williams,10.0,1.0,1.0
838,1993,2,ligier,4.0,0.0,3.0
839,1993,2,benetton,0.0,0.0,0.0
840,1993,2,team_lotus,0.0,0.0,0.0
841,1993,2,minardi,3.0,0.0,4.0
842,1993,2,sauber,2.0,0.0,5.0
843,1993,2,ferrari,1.0,0.0,6.0
844,1993,2,footwork,0.0,0.0,7.0
845,1993,2,larrousse,0.0,0.0,0.0
846,1993,2,lola,0.0,0.0,0.0
847,1993,3,mclaren,16.0,1.0,1.0
848,1993,3,williams,16.0,1.0,2.0
849,1993,3,team_lotus,4.0,0.0,5.0
850,1993,3,benetton,4.0,0.0,4.0
851,1993,3,ligier,6.0,0.0,3.0
852,1993,3,minardi,3.0,0.0,6.0
853,1993,3,sauber,2.0,0.0,7.0
854,1993,3,ferrari,1.0,0.0,8.0
855,1993,3,larrousse,0.0,0.0,10.0
856,1993,3,footwork,0.0,0.0,9.0
857,1993,3,jordan,0.0,0.0,0.0
858,1993,3,lola,0.0,0.0,11.0
859,1993,4,williams,26.0,1.0,2.0
860,1993,4,mclaren,26.0,2.0,1.0
861,1993,4,benetton,6.0,0.0,4.0
862,1993,4,ligier,6.0,0.0,5.0
863,1993,4,team_lotus,7.0,0.0,3.0
864,1993,4,sauber,2.0,0.0,7.0
865,1993,4,minardi,4.0,0.0,6.0
866,1993,4,larrousse,0.0,0.0,9.0
867,1993,4,ferrari,1.0,0.0,8.0
868,1993,4,footwork,0.0,0.0,10.0
869,1993,4,lola,0.0,0.0,12.0
870,1993,4,jordan,0.0,0.0,11.0
871,1993,5,williams,36.0,2.0,1.0
872,1993,5,mclaren,26.0,2.0,2.0
873,1993,5,benetton,12.0,0.0,3.0
874,1993,5,ligier,10.0,0.0,4.0
875,1993,5,team_lotus,7.0,0.0,5.0
876,1993,5,sauber,5.0,0.0,6.0
877,1993,5,minardi,5.0,0.0,7.0
878,1993,5,larrousse,2.0,0.0,8.0
879,1993,5,ferrari,1.0,0.0,9.0
880,1993,5,footwork,0.0,0.0,10.0
881,1993,5,lola,0.0,0.0,11.0
882,1993,5,jordan,0.0,0.0,12.0
883,1993,6,williams,46.0,3.0,1.0
884,1993,6,mclaren,34.0,2.0,2.0
885,1993,6,benetton,19.0,0.0,3.0
886,1993,6,ligier,10.0,0.0,4.0
887,1993,6,team_lotus,7.0,0.0,5.0
888,1993,6,minardi,5.0,0.0,7.0
889,1993,6,ferrari,2.0,0.0,9.0
890,1993,6,sauber,5.0,0.0,6.0
891,1993,6,larrousse,2.0,0.0,8.0
892,1993,6,footwork,0.0,0.0,10.0
893,1993,6,lola,0.0,0.0,11.0
894,1993,6,jordan,0.0,0.0,12.0
895,1993,6,tyrrell,0.0,0.0,0.0
896,1993,7,williams,55.0,3.0,1.0
897,1993,7,mclaren,44.0,3.0,2.0
898,1993,7,benetton,19.0,0.0,3.0
899,1993,7,ligier,11.0,0.0,4.0
900,1993,7,ferrari,6.0,0.0,7.0
901,1993,7,team_lotus,7.0,0.0,5.0
902,1993,7,minardi,7.0,0.0,6.0
903,1993,7,sauber,5.0,0.0,8.0
904,1993,7,larrousse,2.0,0.0,9.0
905,1993,7,footwork,0.0,0.0,10.0
906,1993,7,lola,0.0,0.0,11.0
907,1993,7,jordan,0.0,0.0,12.0
908,1993,7,tyrrell,0.0,0.0,13.0
909,1993,8,williams,69.0,4.0,1.0
910,1993,8,mclaren,44.0,3.0,2.0
911,1993,8,benetton,25.0,0.0,3.0
912,1993,8,ligier,13.0,0.0,4.0
913,1993,8,ferrari,9.0,0.0,5.0
914,1993,8,team_lotus,7.0,0.0,6.0
915,1993,8,minardi,7.0,0.0,7.0
916,1993,8,sauber,6.0,0.0,8.0
917,1993,8,larrousse,2.0,0.0,9.0
918,1993,8,footwork,0.0,0.0,10.0
919,1993,8,jordan,0.0,0.0,12.0
920,1993,8,lola,0.0,0.0,11.0
921,1993,8,tyrrell,0.0,0.0,13.0
922,1993,9,williams,85.0,5.0,1.0
923,1993,9,mclaren,48.0,3.0,2.0
924,1993,9,benetton,29.0,0.0,3.0
925,1993,9,ligier,15.0,0.0,4.0
926,1993,9,team_lotus,7.0,0.0,6.0
927,1993,9,ferrari,9.0,0.0,5.0
928,1993,9,minardi,7.0,0.0,7.0
929,1993,9,sauber,6.0,0.0,8.0
930,1993,9,larrousse,2.0,0.0,9.0
931,1993,9,footwork,0.0,0.0,10.0
932,1993,9,jordan,0.0,0.0,11.0
933,1993,9,lola,0.0,0.0,12.0
934,1993,9,tyrrell,0.0,0.0,13.0
935,1993,10,williams,95.0,6.0,1.0
936,1993,10,mclaren,50.0,3.0,2.0
937,1993,10,benetton,39.0,0.0,3.0
938,1993,10,ligier,15.0,0.0,4.0
939,1993,10,ferrari,9.0,0.0,6.0
940,1993,10,team_lotus,10.0,0.0,5.0
941,1993,10,minardi,7.0,0.0,7.0
942,1993,10,sauber,6.0,0.0,8.0
943,1993,10,larrousse,2.0,0.0,9.0
944,1993,10,footwork,1.0,0.0,10.0
945,1993,10,jordan,0.0,0.0,11.0
946,1993,10,lola,0.0,0.0,12.0
947,1993,10,tyrrell,0.0,0.0,13.0
948,1993,11,williams,105.0,7.0,1.0
949,1993,11,mclaren,53.0,3.0,2.0
950,1993,11,benetton,47.0,0.0,3.0
951,1993,11,ligier,19.0,0.0,4.0
952,1993,11,ferrari,10.0,0.0,5.0
953,1993,11,team_lotus,10.0,0.0,6.0
954,1993,11,minardi,7.0,0.0,7.0
955,1993,11,sauber,6.0,0.0,8.0
956,1993,11,footwork,1.0,0.0,10.0
957,1993,11,larrousse,2.0,0.0,9.0
958,1993,11,jordan,0.0,0.0,11.0
959,1993,11,lola,0.0,0.0,12.0
960,1993,11,tyrrell,0.0,0.0,13.0
961,1993,12,williams,115.0,8.0,1.0
962,1993,12,benetton,53.0,0.0,3.0
963,1993,12,mclaren,53.0,3.0,2.0
964,1993,12,ligier,21.0,0.0,4.0
965,1993,12,ferrari,14.0,0.0,5.0
966,1993,12,team_lotus,10.0,0.0,6.0
967,1993,12,minardi,7.0,0.0,7.0
968,1993,12,sauber,7.0,0.0,8.0
969,1993,12,footwork,4.0,0.0,9.0
970,1993,12,larrousse,2.0,0.0,10.0
971,1993,12,jordan,0.0,0.0,11.0
972,1993,12,lola,0.0,0.0,12.0
973,1993,12,tyrrell,0.0,0.0,13.0
974,1993,13,williams,129.0,9.0,1.0
975,1993,13,benetton,60.0,0.0,2.0
976,1993,13,mclaren,56.0,3.0,3.0
977,1993,13,ligier,21.0,0.0,4.0
978,1993,13,ferrari,14.0,0.0,5.0
979,1993,13,team_lotus,12.0,0.0,6.0
980,1993,13,sauber,7.0,0.0,8.0
981,1993,13,minardi,7.0,0.0,7.0
982,1993,13,footwork,4.0,0.0,9.0
983,1993,13,larrousse,2.0,0.0,10.0
984,1993,13,jordan,0.0,0.0,11.0
985,1993,13,lola,0.0,0.0,12.0
986,1993,13,tyrrell,0.0,0.0,13.0
987,1993,14,williams,139.0,10.0,1.0
988,1993,14,benetton,62.0,0.0,2.0
989,1993,14,mclaren,60.0,3.0,3.0
990,1993,14,ferrari,20.0,0.0,5.0
991,1993,14,ligier,21.0,0.0,4.0
992,1993,14,team_lotus,12.0,0.0,6.0
993,1993,14,sauber,10.0,0.0,7.0
994,1993,14,minardi,7.0,0.0,8.0
995,1993,14,footwork,4.0,0.0,9.0
996,1993,14,larrousse,3.0,0.0,10.0
997,1993,14,jordan,0.0,0.0,11.0
998,1993,14,lola,0.0,0.0,12.0
999,1993,14,tyrrell,0.0,0.0,13.0
1000,1993,15,williams,149.0,10.0,1.0
1001,1993,15,mclaren,60.0,3.0,3.0
1002,1993,15,benetton,72.0,1.0,2.0
1003,1993,15,ferrari,23.0,0.0,4.0
1004,1993,15,ligier,22.0,0.0,5.0
1005,1993,15,team_lotus,12.0,0.0,6.0
1006,1993,15,sauber,12.0,0.0,7.0
1007,1993,15,minardi,7.0,0.0,8.0
1008,1993,15,footwork,4.0,0.0,9.0
1009,1993,15,larrousse,3.0,0.0,10.0
1010,1993,15,jordan,0.0,0.0,11.0
1011,1993,15,lola,0.0,0.0,12.0
1012,1993,15,tyrrell,0.0,0.0,13.0
1013,1993,16,williams,158.0,10.0,1.0
1014,1993,16,mclaren,74.0,4.0,2.0
1015,1993,16,benetton,72.0,1.0,3.0
1016,1993,16,ferrari,23.0,0.0,4.0
1017,1993,16,ligier,22.0,0.0,5.0
1018,1993,16,team_lotus,12.0,0.0,6.0
1019,1993,16,sauber,12.0,0.0,7.0
1020,1993,16,minardi,7.0,0.0,8.0
1021,1993,16,footwork,4.0,0.0,9.0
1022,1993,16,larrousse,3.0,0.0,10.0
1023,1993,16,jordan,3.0,0.0,11.0
1024,1993,16,lola,0.0,0.0,12.0
1025,1993,16,tyrrell,0.0,0.0,13.0
1026,1994,1,benetton,0.0,0.0,0.0
1027,1994,1,williams,0.0,0.0,0.0
1028,1994,1,ferrari,0.0,0.0,0.0
1029,1994,1,jordan,0.0,0.0,0.0
1030,1994,1,tyrrell,0.0,0.0,0.0
1031,1994,1,sauber,0.0,0.0,0.0
1032,1994,1,team_lotus,0.0,0.0,0.0
1033,1994,1,minardi,0.0,0.0,0.0
1034,1994,1,larrousse,0.0,0.0,0.0
1035,1994,1,ligier,0.0,0.0,0.0
1036,1994,1,simtek,0.0,0.0,0.0
1037,1994,1,mclaren,0.0,0.0,0.0
1038,1994,1,footwork,0.0,0.0,0.0
1039,1994,1,pacific,0.0,0.0,0.0
1040,1994,2,benetton,10.0,1.0,1.0
1041,1994,2,ferrari,4.0,0.0,3.0
1042,1994,2,jordan,3.0,0.0,4.0
1043,1994,2,williams,6.0,0.0,2.0
1044,1994,2,footwork,0.0,0.0,13.0
1045,1994,2,sauber,1.0,0.0,6.0
1046,1994,2,tyrrell,2.0,0.0,5.0
1047,1994,2,larrousse,0.0,0.0,9.0
1048,1994,2,team_lotus,0.0,0.0,7.0
1049,1994,2,minardi,0.0,0.0,8.0
1050,1994,2,ligier,0.0,0.0,10.0
1051,1994,2,simtek,0.0,0.0,11.0
1052,1994,2,mclaren,0.0,0.0,12.0
1053,1994,2,pacific,0.0,0.0,14.0
1054,1994,3,benetton,20.0,2.0,1.0
1055,1994,3,ferrari,10.0,0.0,2.0
1056,1994,3,williams,6.0,0.0,4.0
1057,1994,3,jordan,7.0,0.0,3.0
1058,1994,3,sauber,3.0,0.0,6.0
1059,1994,3,mclaren,0.0,0.0,13.0
1060,1994,3,tyrrell,2.0,0.0,7.0
1061,1994,3,footwork,3.0,0.0,5.0
1062,1994,3,larrousse,1.0,0.0,8.0
1063,1994,3,team_lotus,0.0,0.0,9.0
1064,1994,3,minardi,0.0,0.0,10.0
1065,1994,3,ligier,0.0,0.0,11.0
1066,1994,3,simtek,0.0,0.0,12.0
1067,1994,3,pacific,0.0,0.0,14.0
1068,1994,4,benetton,30.0,3.0,1.0
1069,1994,4,ferrari,16.0,0.0,2.0
1070,1994,4,mclaren,4.0,0.0,6.0
1071,1994,4,jordan,7.0,0.0,4.0
1072,1994,4,williams,7.0,0.0,3.0
1073,1994,4,sauber,6.0,0.0,5.0
1074,1994,4,tyrrell,4.0,0.0,7.0
1075,1994,4,footwork,3.0,0.0,8.0
1076,1994,4,larrousse,1.0,0.0,9.0
1077,1994,4,minardi,0.0,0.0,11.0
1078,1994,4,team_lotus,0.0,0.0,10.0
1079,1994,4,ligier,0.0,0.0,12.0
1080,1994,4,simtek,0.0,0.0,13.0
1081,1994,4,pacific,0.0,0.0,14.0
1082,1994,5,benetton,40.0,4.0,1.0
1083,1994,5,ferrari,22.0,0.0,2.0
1084,1994,5,williams,7.0,0.0,5.0
1085,1994,5,jordan,10.0,0.0,4.0
1086,1994,5,mclaren,10.0,0.0,3.0
1087,1994,5,tyrrell,4.0,0.0,7.0
1088,1994,5,sauber,6.0,0.0,6.0
1089,1994,5,footwork,3.0,0.0,8.0
1090,1994,5,minardi,1.0,0.0,10.0
1091,1994,5,larrousse,1.0,0.0,9.0
1092,1994,5,team_lotus,0.0,0.0,11.0
1093,1994,5,ligier,0.0,0.0,12.0
1094,1994,5,simtek,0.0,0.0,13.0
1095,1994,5,pacific,0.0,0.0,14.0
1096,1994,6,benetton,46.0,4.0,1.0
1097,1994,6,ferrari,25.0,0.0,2.0
1098,1994,6,williams,17.0,1.0,3.0
1099,1994,6,jordan,11.0,0.0,4.0
1100,1994,6,mclaren,10.0,0.0,5.0
1101,1994,6,tyrrell,8.0,0.0,6.0
1102,1994,6,sauber,6.0,0.0,7.0
1103,1994,6,footwork,3.0,0.0,8.0
1104,1994,6,minardi,3.0,0.0,9.0
1105,1994,6,larrousse,1.0,0.0,10.0
1106,1994,6,team_lotus,0.0,0.0,11.0
1107,1994,6,ligier,0.0,0.0,12.0
1108,1994,6,simtek,0.0,0.0,13.0
1109,1994,6,pacific,0.0,0.0,14.0
1110,1994,7,benetton,57.0,5.0,1.0
1111,1994,7,ferrari,32.0,0.0,2.0
1112,1994,7,williams,25.0,1.0,3.0
1113,1994,7,jordan,11.0,0.0,4.0
1114,1994,7,mclaren,10.0,0.0,5.0
1115,1994,7,sauber,6.0,0.0,7.0
1116,1994,7,tyrrell,8.0,0.0,6.0
1117,1994,7,minardi,3.0,0.0,9.0
1118,1994,7,footwork,3.0,0.0,8.0
1119,1994,7,larrousse,1.0,0.0,10.0
1120,1994,7,team_lotus,0.0,0.0,11.0
1121,1994,7,ligier,0.0,0.0,12.0
1122,1994,7,simtek,0.0,0.0,13.0
1123,1994,7,pacific,0.0,0.0,14.0
1124,1994,8,benetton,67.0,6.0,1.0
1125,1994,8,williams,31.0,1.0,3.0
1126,1994,8,ferrari,36.0,0.0,2.0
1127,1994,8,mclaren,10.0,0.0,5.0
1128,1994,8,jordan,11.0,0.0,4.0
1129,1994,8,sauber,10.0,0.0,6.0
1130,1994,8,tyrrell,8.0,0.0,7.0
1131,1994,8,minardi,5.0,0.0,8.0
1132,1994,8,footwork,3.0,0.0,9.0
1133,1994,8,larrousse,1.0,0.0,10.0
1134,1994,8,team_lotus,0.0,0.0,11.0
1135,1994,8,ligier,0.0,0.0,12.0
1136,1994,8,simtek,0.0,0.0,13.0
1137,1994,8,pacific,0.0,0.0,14.0
1138,1994,9,benetton,67.0,6.0,1.0
1139,1994,9,ferrari,42.0,0.0,3.0
1140,1994,9,williams,43.0,2.0,2.0
1141,1994,9,mclaren,14.0,0.0,4.0
1142,1994,9,jordan,14.0,0.0,5.0
1143,1994,9,ligier,0.0,0.0,12.0
1144,1994,9,sauber,10.0,0.0,6.0
1145,1994,9,tyrrell,9.0,0.0,7.0
1146,1994,9,footwork,3.0,0.0,9.0
1147,1994,9,minardi,5.0,0.0,8.0
1148,1994,9,larrousse,1.0,0.0,10.0
1149,1994,9,team_lotus,0.0,0.0,11.0
1150,1994,9,simtek,0.0,0.0,13.0
1151,1994,9,pacific,0.0,0.0,14.0
1152,1994,10,benetton,67.0,6.0,1.0
1153,1994,10,ferrari,52.0,1.0,2.0
1154,1994,10,williams,43.0,2.0,3.0
1155,1994,10,mclaren,14.0,0.0,4.0
1156,1994,10,jordan,14.0,0.0,5.0
1157,1994,10,ligier,10.0,0.0,6.0
1158,1994,10,tyrrell,9.0,0.0,8.0
1159,1994,10,sauber,10.0,0.0,7.0
1160,1994,10,footwork,8.0,0.0,9.0
1161,1994,10,minardi,5.0,0.0,10.0
1162,1994,10,larrousse,2.0,0.0,11.0
1163,1994,10,team_lotus,0.0,0.0,12.0
1164,1994,10,simtek,0.0,0.0,13.0
1165,1994,10,pacific,0.0,0.0,14.0
1166,1994,11,benetton,81.0,7.0,1.0
1167,1994,11,williams,49.0,2.0,3.0
1168,1994,11,ferrari,52.0,1.0,2.0
1169,1994,11,mclaren,17.0,0.0,4.0
1170,1994,11,jordan,14.0,0.0,5.0
1171,1994,11,tyrrell,11.0,0.0,7.0
1172,1994,11,ligier,11.0,0.0,6.0
1173,1994,11,sauber,10.0,0.0,8.0
1174,1994,11,footwork,8.0,0.0,9.0
1175,1994,11,minardi,5.0,0.0,10.0
1176,1994,11,larrousse,2.0,0.0,11.0
1177,1994,11,team_lotus,0.0,0.0,12.0
1178,1994,11,simtek,0.0,0.0,13.0
1179,1994,11,pacific,0.0,0.0,14.0
1180,1994,12,benetton,85.0,7.0,1.0
1181,1994,12,williams,62.0,3.0,2.0
1182,1994,12,ferrari,52.0,1.0,3.0
1183,1994,12,mclaren,23.0,0.0,4.0
1184,1994,12,jordan,14.0,0.0,5.0
1185,1994,12,tyrrell,13.0,0.0,6.0
1186,1994,12,ligier,11.0,0.0,7.0
1187,1994,12,sauber,10.0,0.0,8.0
1188,1994,12,footwork,9.0,0.0,9.0
